10089 36421
1396 8019 41162
1145 3378 6041501
697 5286 3887030
5323 267 1
2285 7452 1
1940 1054 2504195
8295 870 7754679
3442 3027 64443
1308 9043 1
9812 6160 12655010
5294 6467 85070
9570 6955 1
8099 8022 1
8870 6343 1
7858 2431 3361877
906 2073 8011856
476 4859 4672565
3522 1270 1
7056 127 92746
1376 808 75516
4934 8187 1
2597 4358 65644
8598 1183 70398
5033 5642 1
4734 1363 1
4443 3579 73372
10073 8034 432846
1022 4662 93380
3977 3526 10488145
1927 3019 52092
4058 6380 1
7954 2397 1
3112 6501 93898
330 6475 15344228
6825 9644 80543
6386 3648 4944747
7712 2542 86756
1293 6219 1
2690 3426 1456242
6877 2486 1
6473 4859 331580
3869 289 82051
785 1677 86717
396 2200 4006
9082 893 1
7740 6403 1
9992 9177 2079581
3264 3227 2255464
3587 2825 10925946
7876 3181 1
627 5341 15637620
8466 6096 1
4562 6553 51900
1940 757 3121140
5432 420 6646
6620 9346 1
4996 8592 1
3570 8657 5101719
155 8668 11130
1487 3573 12682280
9350 9665 5336925
7484 1318 16345112
5685 9410 76513
1169 1792 10149606
6973 8418 1
3728 5050 1
8130 1540 1
4478 6595 1
9029 6499 91895
245 2511 1
9264 5642 1
4953 4866 1
2537 8090 82035
1765 5299 1
2608 9853 6909501
1187 3060 7801893
2530 9602 2737070
5307 5613 1
3497 2715 4863554
432 405 98369
443 2373 1
8710 6664 1
2593 5844 1
1810 2082 330350
5117 1643 1
3394 2310 1
5220 9080 2261765
4824 6160 3071071
7076 7061 1631384
2505 7463 1879991
3163 1533 1
7872 8627 7913031
110 8641 1
946 6113 6256022
8318 4139 112684
300 4417 4311
5185 3061 1
6055 6217 97562
5136 9423 78909
3199 950 16154867
5061 1781 13961691
2536 5533 3325219
7116 4208 1
2163 1907 7917093
7262 7026 9557124
7085 1228 4418134
6245 6415 3779052
7903 4643 88891
6167 300 10740460
5957 3749 1
9722 4282 5456458
2399 3523 1828415
3363 6068 1
5877 5915 53961
13 6274 1
729 5824 14478063
9115 5464 65509
203 1913 9898
2697 8469 3403119
8854 61 840132
2500 973 6930410
1882 2164 1
8053 1222 1
9229 5936 2352480
4517 8094 75206
480 4847 1
5668 1818 49746
9609 2090 1
6172 1449 16716
6413 2621 29442
5781 7215 1
874 2374 2341062
3021 3644 45153
8600 6748 1
5686 1923 60473
2621 7676 7977162
5365 3087 14835716
95 7895 1
5577 9841 15143188
6906 9389 42262
7654 6112 1
9227 6164 16724
4084 4452 62133
4738 4754 7234664
8246 3932 6459
1067 2921 15546432
1547 701 8724080
1650 3817 1
3786 8156 219199
8981 1419 11305554
2025 1012 12680
4556 1788 1
2062 2562 51533
771 7825 3224219
8904 3404 898769
2200 2639 1
4417 8115 38374
3727 5367 3428639
6192 3915 1798756
6995 9649 1
7940 7862 39824
9678 9543 1
2443 4639 7570166
7613 737 1
322 9946 5186311
7159 2211 7791388
6885 7306 977214
8609 8236 1
855 1372 1872576
2196 10022 1
6152 3017 12615830
3566 2701 1
2820 1642 7835369
9731 9062 1
4310 5673 1
3737 6260 1019419
9630 1103 4208368
9637 2784 1
4916 10072 69474
618 7326 8614
730 9935 23049
5582 4329 1
2099 6730 1
1324 9722 15367
7547 7613 8713898
394 1039 8029403
3379 1893 1
6752 212 9155530
3730 5811 93844
9352 3293 80011
7191 44 1
8552 7710 96916
3923 4125 1
10038 2350 36324
9201 9350 1
9191 3230 37901
1262 257 1940277
7085 4851 4424379
3822 817 8447403
7950 6283 1
670 8472 1
7695 5834 1
9725 7683 58329
4810 8149 66218
1855 9249 45828
1935 7329 16678
5181 7882 4737352
9536 9151 45742
4044 340 171817
9610 1796 1
7163 5311 1
5422 7689 14269558
1130 9160 44518
9053 8725 805865
1591 8295 1
3565 8226 3710393
3830 3637 7654886
5903 7022 1
9444 4584 2732021
3663 83 5951468
5307 3394 1
672 5463 9196651
7775 9104 37364
4826 6181 630542
1273 4851 1704594
4915 4531 3713734
1201 8672 885802
5226 7897 4002060
2553 8041 1
3817 2511 32318
300 3973 1
4770 5263 35588
8837 5207 3530330
9249 6339 76484
8338 1226 13478940
6493 4694 1
6321 4831 5202009
7611 6087 95304
8090 5369 59379
2554 5462 6668689
4348 5443 96264
3302 8467 1777021
3060 5142 1
8097 2800 1
9896 2589 1
5734 2001 1
6901 3853 1
555 4333 16679
2373 9834 4782183
7932 5365 1
6990 2396 2543672
8723 4251 1
3119 6993 37512
7932 9006 1
4692 5708 1
2025 8930 73851
4393 8865 24839
5326 9712 2964994
4124 160 1
8121 1168 23743
1514 8836 1
334 2031 1
7991 4013 458542
9043 2249 1
5254 6478 1
7348 7366 54525
5477 8066 15352834
4262 6837 91540
2094 8807 1
5985 6152 52765
9473 5757 9098771
4521 8563 9757784
121 5669 10779261
3805 4510 13696
3885 7644 1
1727 4585 3795497
1596 2831 58545
2949 9558 1
6100 8169 22531
5756 4802 41613
1093 355 1
6883 9380 1
1284 1588 1
4410 4818 1
896 3968 21179
3676 10077 1
3653 152 38386
9986 7075 6668041
1935 6369 89393
3231 6407 76855
1262 284 34255
6636 448 788560
295 6677 2012118
7887 1552 1
3764 7367 1
3113 7735 91548
2626 1489 1
7068 9000 6668
1677 3065 1
526 9937 83593
6106 4422 3206185
2731 5622 13673294
4811 779 1
525 2661 90815
7099 1595 1
9215 2937 11223
3797 8779 725672
6752 8663 12651028
5821 8141 39412
5185 7259 57038
6862 849 812781
7656 5260 1
7629 7935 12367
9236 5489 13576
7079 9144 29844
1089 155 5159410
9912 4914 4440792
6473 107 1
1734 6603 1
8023 8413 1
5735 10039 5260869
5445 9392 75040
2593 5120 1
9193 1426 81994
7482 7840 1
5160 3370 1
3506 5015 20562
3913 8926 1
7545 1335 514895
7057 1181 26552
6610 5709 47793
8769 7765 1
1697 2578 14943328
5894 1745 12722387
4023 1023 2189484
3570 6044 1721877
4631 1749 10187894
4447 7958 5042871
2827 7069 1
9817 3643 8689173
848 7999 1105185
4765 461 10844525
7625 1258 1959150
9624 1530 2193836
1623 9409 66647
4384 6762 1
5218 7684 31842
685 5536 6223347
6905 3559 57446
6995 4975 1
5559 6012 80618
2542 1421 2094912
7939 8896 5190720
2798 502 1
2686 7301 41386
2671 7888 3995660
5790 2552 9063000
7442 6607 38193
472 3075 1
9836 5554 10176
5727 4053 3570976
7581 5680 1
3989 6130 1
151 3126 1
2338 9543 4122132
1520 3209 12006998
1037 9809 1
1049 4678 5306739
3511 408 54980
5799 4840 1
5374 3761 500489
7752 5259 13449792
1610 3001 112735
8951 229 72734
7568 2172 1
3133 3341 2948
8937 7850 1
5160 7541 4806587
4576 6100 43639
9359 5525 30327
7679 1819 9313
4028 8119 4995683
828 4814 1
8138 5701 85660
2842 7262 5142789
7844 7214 1
6172 6575 70425
1605 7335 1
3028 9352 38078
5396 709 1462
1893 2977 10685534
5059 4471 1
6718 2957 12253924
5119 9614 1
6373 4362 35548
229 8630 14260765
2710 4315 1
3907 6333 13479160
3797 5626 7218973
6959 2952 496199
4272 5101 3716399
2939 3298 1
8278 8486 1
3784 7278 1
4504 5892 1
2092 7737 1
3639 4584 4106542
2884 285 1
4550 8538 28853
7604 5849 44025
2268 4722 88320
8054 9498 1
3131 6601 1
9814 8123 1714523
8105 7951 52873
3605 7437 43751
5083 4133 2099282
6346 8688 1
1521 7905 96978
1914 9722 1
7160 8785 487
585 7495 81979
6149 7324 1
1012 4796 93503
9552 1360 1
6204 5213 1
7756 6766 229240
3084 6707 2523219
523 1236 42747
1495 5588 4422415
3038 137 1
5520 9628 98879
3909 39 38628
4083 5817 7994411
7127 7379 1
9166 4255 93089
5995 1639 1
6503 50 1
913 4418 1
6003 8847 4134915
507 5924 77692
1994 1639 1
9365 6178 2051074
5846 4838 1032682
6119 7286 1703072
9039 6986 987362
1434 7142 1
6321 686 2606460
5122 6206 12891382
4646 9926 9927
8076 4590 92270
5004 7849 92644
4357 4242 1
416 4053 1
8687 7102 93470
1139 5647 2244112
1701 472 36520
3798 2862 3983
4946 367 2943480
5399 3195 1
6894 3714 6791731
7405 1502 79569
1610 7621 9174
4498 915 1
8290 993 2221518
7883 3661 6970127
7483 7866 95555
7240 834 52353
7690 7556 3884054
8698 9126 49089
765 6237 1
3486 2464 1
2563 6093 1
8513 4356 1
5642 5953 76012
1837 1421 75298
8804 7229 10122300
7562 4496 1
307 9404 1
1640 9495 1
6981 9306 10527681
308 5733 11017736
263 1704 1
4196 9818 12390347
5584 4298 1
3020 1705 575112
6658 6921 1
3154 4286 1
1396 4187 46773
8649 2994 54392
4089 990 1
6042 4323 7415026
3874 1712 1
5381 2064 3908766
8438 1313 85814
4788 2516 1
3918 2961 1960583
414 1878 83859
1378 7691 1
9879 1530 1
3659 7614 2808264
5491 8786 69536
9076 324 1
9300 8064 1
2966 3774 7795917
466 4508 54699
1553 7474 1
2524 3807 83250
9012 7386 3509427
8588 4688 77546
3472 4599 1
3360 7508 94128
3749 4563 36582
9426 8059 5468326
8969 7026 12339083
4596 1410 1
4039 1625 61224
6916 4857 76103
3618 4303 1
8874 160 1
9597 2425 1323599
3861 7389 1
1677 2496 1
8089 6103 91153
4891 9607 40846
1068 2618 908634
2870 4351 1
1036 2686 5462511
3719 9843 7548790
1492 4647 73982
676 9381 4942203
7365 8833 63562
481 6879 1
1761 9808 68248
8613 6948 1
1712 1202 1
4859 7889 10421
4831 1281 1
4959 1780 4305450
9245 6442 2185323
314 9560 11813372
937 7115 1
9680 6399 1
950 3586 1
697 3079 1
2053 1040 24727
1625 5578 98368
2300 4817 1
4190 8406 94147
8301 9820 2732716
233 4905 8899
229 3597 11375203
6739 3282 1
5785 8940 11518956
7244 7314 2884393
9752 3107 8900975
1286 3918 10786315
526 2568 1
6773 8599 89330
7794 3772 25965
8186 8056 38529
2992 7348 3002532
8978 9799 92038
5519 9182 15241025
789 2003 1
7945 1335 51083
2374 4292 1
5775 9090 17588109
6908 9658 58169
5302 1689 3161507
6305 2531 1
2532 1031 1
8625 6301 39341
5325 4304 43103
2893 2665 1
898 7832 6124151
6020 4713 59008
9259 3751 12208
9411 8904 1
7377 7111 1
6725 9446 11860213
7970 6142 2972
4195 7796 1
4292 7476 13716547
847 4388 946729
2855 40 1
9133 983 20860
1785 9989 1
4590 5044 1
280 9323 18877
5538 1235 84486
1598 1002 4959928
9831 5950 11964
4781 6540 78686
4189 6120 3203462
633 4476 12838822
3661 9436 45991
8114 1167 9076583
8948 1086 95369
2218 2595 98132
8892 6383 1
841 3446 95110
2546 3461 10063371
184 1129 4622896
1890 2795 1
1553 2911 39996
6814 10065 25354
4458 3771 1
4600 2241 1
788 3756 5563945
3209 4982 1
4502 7099 24510
9099 2391 810680
4057 5890 55056
6443 8343 1
3805 546 9675209
5277 2135 474499
3158 9742 72026
485 7107 9936771
8089 2739 1
6141 3806 15361423
2571 1267 1
4742 3818 84672
5986 3968 16669578
9351 9031 47291
53 5016 1
4486 3824 163096
3701 2928 8752976
861 9738 2688537
354 2374 10501480
7780 10062 1
1688 4484 17776
7375 8358 2924160
9344 7054 271
7236 1083 3158269
6834 9796 13836278
9368 6924 3269365
2792 3848 38789
7772 3454 55609
8439 8921 63551
9845 4078 1
8652 346 7122212
2353 6365 1
2239 1187 48011
908 680 254631
4545 4315 92140
594 1398 621231
8630 9322 1
3933 1562 14374594
3579 9015 1
1599 5310 5575730
3405 6357 96953
1884 2932 1
5276 4413 2244489
2827 5392 184820
2610 8682 1
4434 7544 1
2367 996 5329769
4865 8449 33160
9651 3100 25792
7379 10056 9925412
4795 6810 44550
5063 149 31655
5115 3608 1
8922 9557 1
2986 6012 615999
2450 4369 1
195 6783 1220652
8591 1184 4173204
4856 5477 1
4416 7646 1
5061 7704 14054261
6772 8792 6372814
8180 6010 1
7793 4962 8975756
7743 5275 4414137
9180 9908 1
3560 7469 9733659
6161 5896 1
4989 8102 1437319
9536 9 9710465
8371 201 1
8508 1811 1931294
8017 1826 1
3296 2396 69473
1927 9175 14477
2325 4768 1
1303 1453 7347785
2821 1468 1
5225 9234 1
3676 5346 3373
5110 9835 6825951
4872 4077 1
2473 1716 58531
9580 407 1
5483 7430 1
28 5522 66811
4270 4688 1
26 5460 1
8445 4059 95825
2744 133 1
3512 8527 89227
5768 992 1
2430 9715 26366
6721 4604 27982
5368 7410 1
1861 7302 2753399
4190 7946 1589315
200 2200 3353687
7875 8194 1
6205 5366 1
5545 7932 1
1557 645 12609525
1373 4864 1
4011 5237 1
9232 6104 4358265
461 4598 1
5765 5204 8068852
1701 3430 72750
8468 9312 1
4939 7663 1166592
3170 8231 1
2001 3090 14048314
9770 70 10001036
5344 7195 14008057
3869 7937 50789
6049 6885 53996
946 3904 1
7094 6021 1
7959 759 45108
3417 1135 2549637
1799 4949 1299146
1590 2672 87114
901 2292 9550785
4296 5769 1
126 8402 11227
4865 4607 82688
944 9814 1
696 2573 1
5791 9663 7671985
8853 3758 1
7272 9130 2278302
6133 2320 9725831
1627 6210 4857547
985 5352 36423
9632 3784 14760523
8064 7811 6781105
7978 5834 69823
3558 3171 2090424
3082 3617 1040643
9300 438 1
7844 8530 12563143
769 6762 369583
8422 1491 925220
21 8838 35425
7706 4838 84969
7677 3961 1189414
2646 2734 1
7520 943 1
2670 4792 19247
6506 4461 1
5598 2726 48841
3020 4407 1
6278 5267 53446
5268 9182 5184092
8182 3813 1
962 3020 8726485
1535 7317 3164162
2562 273 64793
1807 9319 1
2988 2694 1
2824 7895 62701
135 10030 10348109
2647 1098 58064
6304 7432 1
195 8634 5614315
4214 7641 93401
3851 3250 5748366
664 7093 1
4536 2003 47750
9713 2051 1
6362 4806 13677
5384 8774 96074
6271 1039 10984722
1493 3173 1
9519 5438 1
9620 6955 47044
3250 8984 1
4056 9250 19641
4220 7182 84749
3707 5591 1
6356 7 1
4164 7192 4039863
641 53 2265885
1091 5763 1961973
8715 480 1
6065 7069 94964
1907 5587 1
7909 7389 1
3539 8178 1
9658 10041 1
4575 3919 78379
4017 7057 1
4248 1414 55165
2453 3297 1
3681 3081 1
2677 1429 96729
3102 8056 1
7596 327 528584
5637 1443 1
1714 6573 50089
900 3063 6162659
9777 9281 6583207
5058 9720 1
7181 4768 1
928 7316 1
3506 7530 1757
9895 3150 1
9733 7716 23599
2557 1767 55946
2339 9773 44204
3854 1660 251224
2796 239 73139
6935 5177 32649
5350 7992 69001
6028 7464 4983135
5025 1786 38945
10050 1916 58658
7339 1490 1
3486 8331 27037
6067 3001 13821388
10 7698 58599
1949 6668 43931
4527 3543 1
3216 2357 21869
5194 639 8521
2095 9638 7499563
9109 4232 67091
198 7912 42384
4738 9828 5800877
7356 4170 9399978
555 4224 88005
5546 9716 1
7744 3742 13085
155 6548 85896
3536 5084 20007
9977 2315 1
4950 815 1
283 2137 1
213 387 4071817
4766 3738 1
3305 4807 66745
9335 6354 40062
4538 2544 16380249
7610 2999 11991824
7365 7011 4309724
1933 3990 1
4638 3191 1
2023 4765 1
3394 2745 3417661
8273 1232 12421144
780 1862 1
3395 5832 52828
4428 5573 79610
6922 8673 16866530
8540 1481 25512
8291 2729 42445
3223 2987 1
8981 1957 10215828
2712 8023 7765585
808 4137 1
932 4445 3174289
7915 9606 3257746
4449 8306 57302
2391 9765 2755376
2349 4572 54955
8405 7576 51885
5785 6041 11969353
3827 3178 1
6350 3071 37325
4642 725 64213
3807 4938 13271774
956 5527 73322
8646 7688 67825
3606 2699 1
1912 7290 2022166
8834 6214 9374323
9574 2447 758215
7931 10040 1
4462 9935 196721
1557 4052 1
2795 9750 701985
8716 1423 10855633
6421 3862 82473
1015 1227 1
824 10010 1
4918 3223 94384
5782 9560 15101414
4848 7423 977761
9255 8212 1
2893 5029 88806
5494 4600 1
8844 1833 1
739 3448 1
1860 9885 1
7235 951 7306477
1068 271 1304789
9274 2750 637607
7516 8940 3694
2360 7985 53701
2113 6181 525911
1429 299 3855257
8390 3093 7337736
8927 4193 8120317
3587 2934 468519
6293 1346 1
1032 1433 15345377
6135 4663 61622
713 6302 39345
1024 4937 5610327
29 2637 5056316
3351 9956 25141
1595 3130 1
1518 695 6500756
8034 2493 10782
5531 5175 1
9346 865 5049976
4793 8311 1
9590 7192 49559
2592 1242 1
218 6467 607714
1719 5408 4863774
1004 5425 1
5432 598 2220977
9802 4236 87067
57 8283 1
9415 1962 10317
3531 4603 1
7091 5426 6577422
7116 2501 1
4686 1298 18251
2535 5901 66673
1479 2064 1
2946 7788 1
3908 3900 1
1066 2128 11996424
9281 4167 8934524
9655 102 84713
3407 3154 1
206 4601 2468
2012 717 1
7174 5171 1
4468 9137 1
458 3138 2032291
2354 3248 1
2318 2238 5961
1637 2368 1
923 5679 1593686
5558 5310 1
3180 2971 1
231 6940 1
8282 1375 9401876
4413 2453 24562
2861 6775 1
3146 5775 36415
6291 605 1
3946 5532 1
377 4893 2127139
3394 568 8628131
2277 5284 29566
9133 1950 29159
5225 6275 15299
7778 9506 1
6502 1787 5675834
219 1519 13173816
9596 1658 15902
3528 4040 48899
6049 7773 1
5624 5104 1
7614 4797 4941005
4372 1908 3066118
5426 7849 307120
9168 1428 4841280
3853 3392 9996626
7608 6555 43098
2370 9801 10286458
7160 7255 19786
1357 7257 3905363
3824 4316 1
5477 4081 6991292
7980 7292 4242133
6508 9269 9596094
159 6531 15116259
4887 923 25847
4378 8099 13508525
7401 778 7140692
3867 6588 1
4457 2632 68529
3993 450 54703
4186 6933 7118539
5117 2646 5839883
5471 1192 6355471
5016 3820 1
4491 1309 1
8928 914 12166422
7079 8641 1
9151 2872 1
6362 4720 35995
4721 5978 1
7275 9958 7748149
5010 513 2849940
3331 8112 4135167
9971 8807 1389993
3838 4537 75363
2603 2136 1
9285 6249 1
8088 2070 1
9748 6978 8160723
8438 8990 44025
2672 7205 9423869
7088 4762 2370588
2865 5518 1
1167 6672 1
1558 4794 6734639
6130 4826 31720
8944 4826 1
7314 4503 4822510
8133 5994 1
8391 7184 1
4729 10084 7317772
522 9308 1
6016 8212 90474
4221 7373 1
7404 4188 20127
10039 2157 48303
3915 4413 8534444
5572 5601 27813
5448 7976 3791119
1533 6058 90209
9989 5403 42828
6721 4900 4188662
9440 8705 1
2237 1477 171955
1260 9481 3431
1662 8281 17200424
4017 4467 1
520 4962 62134
3901 7324 1
9627 4212 1
9354 9601 1
5515 8345 23008
3484 8791 1873034
410 4004 21780
3306 8948 5872007
3543 6323 2080917
738 8089 5803292
2304 282 42032
4763 7415 1
4060 9218 1
4742 7171 16836725
5752 9582 3762275
5467 2327 1
2430 1815 1427063
4984 1385 1
978 4140 40413
3428 3445 1
9126 8416 2227129
4958 2824 7665991
7921 1726 88080
6949 3815 1
3903 200 5161086
4479 4025 1
9672 2119 2185615
2486 2995 478
1717 9901 1
557 3349 6662338
2530 3704 1
7678 1150 68025
3930 6751 1
1785 10021 6418379
8552 4281 6159424
1400 1253 5698475
9105 1902 1
1994 2178 645091
8668 7410 65015
1924 6860 12630927
6479 2151 1
7223 9826 8567558
8479 9271 1
7589 6488 7625235
1308 4888 1
9058 1856 1
643 5179 72931
8819 8483 1
5244 2197 1
8973 9851 44790
6418 7966 8734266
859 8403 1
4815 8388 8736089
6057 5760 1
1085 2965 5262716
8762 9343 1367624
7345 805 6525184
9176 8962 8734310
4464 3774 27080
3460 1515 1
1699 5780 1
6259 4895 1
7438 1284 3624025
4129 3689 88417
8674 8933 4258286
3315 4445 1782638
912 3646 66238
685 2612 87239
8089 9656 990210
8110 6713 4568257
2923 3001 5229
9353 1592 62561
3016 4519 1
3794 6715 2161910
7079 4787 7584986
5089 2974 8458413
1234 6146 1
5058 5542 2512233
2007 1302 6586856
4711 5567 5244554
1362 416 10397358
2150 8195 97404
4951 9354 6460797
3179 1024 2654295
2490 8889 1
9760 5990 1
4924 7606 404762
1391 8281 52516
3656 9446 1
9801 6804 1
8470 2626 6273637
6304 9 77889
4679 2823 69533
9734 9202 1
3280 6797 1
5125 5569 39918
4047 1574 3105825
9188 974 1
9312 508 42458
4322 7901 16338
6274 7836 911
5070 3336 89990
7764 9434 36527
6149 8326 1
5708 3648 12386998
3810 5211 101348
1695 3789 11666770
7199 2319 24988
8210 1194 4290539
4448 2446 11148
8262 2106 1
4027 1791 1
6761 4546 11272894
4301 6002 3155871
8960 9934 1
2302 6986 1
3834 5043 1
2217 6558 1
9279 1152 29038
5016 255 1
319 5369 1962444
7402 4224 1
976 1264 72300
3308 4263 64539
7714 3014 6754689
9634 9812 2342733
7689 5266 1
5819 6939 1
8059 1962 1
2060 8903 1
1698 4160 1167
3491 4724 75068
2095 2391 38338
5727 8005 53001
4834 975 1
6532 200 1
2686 873 623556
3642 590 1
2646 89 1
5361 2137 5356273
1863 4085 4031065
4640 8173 1
7388 2426 17190914
2376 3966 1
6332 10011 41848
6486 5464 10822289
126 6548 1
5263 9847 2633325
9810 9163 1
8870 3376 1
858 911 6191
722 7590 68646
597 9039 4156826
9473 8394 10907
9850 8848 1
843 3001 1791583
6997 3277 5634615
4537 2655 13242389
117 7513 5723116
2670 9490 1
1559 5479 97596
8422 3749 1
5599 283 1
2606 7318 1
6305 9317 70210
7156 6375 4472031
8131 10074 1190146
5354 164 457
996 7867 1
2711 8849 87754
2497 2876 52241
1743 136 871937
522 9009 4897755
6130 4927 16428
9639 7271 40294
355 9885 66965
9351 8606 1898840
6129 4088 1
5756 2701 78876
4637 9483 9674713
6758 1527 3831801
2925 9892 1
8838 1022 6645591
5585 7929 4633683
8823 9290 53525
685 144 51927
5342 2082 2916344
8129 66 47802
2581 3912 9027955
395 4752 1
8182 8024 63181
894 8594 1
896 9868 34534
2805 8836 1504521
9576 5195 12890242
9158 7931 14987738
4749 9510 3685502
2759 7844 16358
450 4479 1
6316 4568 1
4231 4083 1
8536 8815 39572
2584 1220 52428
9894 330 74142
6286 2568 1
6188 916 4171144
219 3009 3433024
5166 9758 1499500
9188 2174 94378
3156 1783 13321040
9214 5147 1630235
3685 830 3312
2876 3067 1
8546 8381 87282
2787 884 1
5917 1591 1
6911 115 173425
1329 231 1917090
998 7922 1
9593 7793 1
9328 1164 15014888
4314 5739 2643159
3239 3162 1
8897 4570 1
6413 7689 15353901
4065 2759 1
4246 5892 1
7875 2552 11377687
9145 4419 8102165
6028 66 5687010
2794 4800 1
9238 8666 62780
8870 1022 89792
9296 5510 1
513 2905 96026
8107 5373 1
8518 4654 10542329
4087 6172 1
6815 9029 23273
8014 3929 15093
1707 9873 3804
5400 2239 1
8707 2114 5699
4599 605 3995
9910 4018 10606541
5447 110 1
9813 651 88786
4929 4429 11141081
7978 8072 78557
5017 168 1
5199 67 11137006
1760 1448 6219497
7131 3705 30828
8284 9792 1
8456 661 1
9050 5276 3802596
7601 1918 14663
9456 4504 1
5957 8881 1
8899 7078 1
3634 6977 1
8689 1218 7330221
1407 8489 1
2886 6798 74676
6510 8225 51476
8211 183 35128
8810 10048 3863847
803 3963 939912
3358 1309 1
2897 8844 1
3437 10084 135534
6918 3455 1
4918 1166 85574
2680 5274 1869879
4031 1826 44017
9197 3943 1
2027 4641 1
4944 9103 1
3621 5913 36424
6292 4920 24227
1384 9790 1638371
1123 4274 64559
4169 7555 1
2038 8535 1
9518 6783 16525
6775 3365 1
5684 1320 184830
873 4424 411757
8357 6490 171441
7843 4683 7953079
6730 8571 6532704
6121 9689 75121
6249 4818 1
3703 1468 1
4234 4292 65874
1881 1826 1
8306 9287 1
2280 9617 1369712
959 6782 65527
2471 300 5706975
2684 5108 1
674 5312 9546560
6639 3654 40744
2492 1144 582559
722 2615 1
5017 9272 1172019
9234 134 21942
4263 246 10324024
4215 2093 7622844
113 48 1
6443 700 1
5759 8200 2164977
7035 8125 1
9584 3496 1
629 8483 742651
9650 7581 93560
10004 4179 3745355
4445 5943 4483713
6572 5549 1
6900 3499 17094
1748 9195 1
3201 1155 1
7997 4406 3743026
3357 5534 41304
3993 575 1
1223 1145 1
2789 3798 1
9597 5583 17587252
4900 9629 11071
4689 9482 1
2703 2699 1
5875 4453 1
4515 3937 1
5498 1482 1
1567 6223 9054275
6173 6185 17062119
5148 1391 70759
6066 6704 1
8416 7380 1
